Filename, Expected Match, Found Match (Top-top_5), Correct Match?, Matched Names
Corinne_Coman_0002.jpg, Yes, Yes, YES, Corinne_Coman_0001.jpg
Costas_Simitis_0001.jpg, Yes, Yes, YES, Costas_Simitis_0004.jpg, Charles_Grassley_0001.jpg
Courtney_Love_0002.jpg, Yes, No, NO, 
Cristina_Fernandez_0001.jpg, Yes, No, NO, 
Cristina_Saralegui_0002.jpg, Yes, Yes, YES, Cristina_Saralegui_0001.jpg
Cruz_Bustamante_0004.jpg, Yes, Yes, YES, Cruz_Bustamante_0001.jpg
Cyndi_Thompson_0001.jpg, Yes, Yes, YES, Cyndi_Thompson_0002.jpg
Dai_Bachtiar_0002.jpg, Yes, Yes, YES, Dai_Bachtiar_0001.jpg
Daisy_Fuentes_0004.jpg, Yes, Yes, YES, Daisy_Fuentes_0002.jpg
Dalai_Lama_0002.jpg, Yes, Yes, YES, Dalai_Lama_0001.jpg
Dale_Earnhardt_Jr_0002.jpg, Yes, No, NO, 
Damon_van_Dam_0002.jpg, Yes, Yes, YES, Damon_van_Dam_0001.jpg
Dan_Morales_0002.jpg, Yes, Yes, YES, Dan_Morales_0001.jpg
Dan_Wheldon_0002.jpg, Yes, No, NO, 
Daniel_Day-Lewis_0002.jpg, Yes, Yes, YES, Daniel_Day-Lewis_0001.jpg
Daniel_Radcliffe_0001.jpg, Yes, Yes, YES, Daniel_Radcliffe_0003.jpg
Daniela_Hantuchova_0001.jpg, Yes, Yes, YES, Daniela_Hantuchova_0002.jpg
Darrell_Issa_0001.jpg, Yes, No, NO, 
Darrell_Porter_0002.jpg, Yes, No, NO, 
Darren_Clarke_0002.jpg, Yes, No, NO, 
Daryl_Hannah_0002.jpg, Yes, No, NO, 
Dave_Campo_0003.jpg, Yes, No, NO, 
David_Anderson_0005.jpg, Yes, Yes, YES, Dick_Latessa_0002.jpg, David_Anderson_0003.jpg, Charlton_Heston_0005.jpg, Clint_Eastwood_0002.jpg, Inocencio_Arias_0001.jpg
David_Beckham_0003.jpg, Yes, Yes, YES, David_Beckham_0008.jpg
David_Bell_0002.jpg, Yes, Yes, YES, David_Bell_0001.jpg
David_Caraway_0001.jpg, Yes, Yes, YES, David_Caraway_0002.jpg
David_Caruso_0001.jpg, Yes, Yes, YES, David_Caruso_0002.jpg
David_Coulthard_0002.jpg, Yes, Yes, YES, David_Coulthard_0001.jpg
David_Dodge_0002.jpg, Yes, Yes, NO, Dave_Campo_0002.jpg
David_Heyman_0001.jpg, Yes, Yes, YES, David_Heyman_0002.jpg
David_Heymann_0002.jpg, Yes, Yes, YES, David_Heymann_0003.jpg, Andrew_Cuomo_0002.jpg
David_Hyde_Pierce_0002.jpg, Yes, Yes, YES, David_Hyde_Pierce_0001.jpg
David_Kelley_0001.jpg, Yes, Yes, YES, David_Kelley_0002.jpg
David_Leahy_0002.jpg, Yes, Yes, YES, David_Leahy_0001.jpg
David_Myers_0001.jpg, Yes, Yes, YES, David_Dodge_0001.jpg, David_Myers_0002.jpg
David_Nalbandian_0007.jpg, Yes, No, NO, 
David_Spade_0001.jpg, Yes, No, NO, 
David_Stern_0001.jpg, Yes, Yes, YES, David_Stern_0002.jpg, George_Brumley_0001.jpg
David_Trimble_0005.jpg, Yes, Yes, YES, David_Trimble_0002.jpg
David_Wells_0007.jpg, Yes, Yes, YES, David_Wells_0005.jpg
David_Wolf_0001.jpg, Yes, No, NO, 
Dean_Barkley_0002.jpg, Yes, Yes, YES, Dean_Barkley_0003.jpg
Debbie_Reynolds_0001.jpg, Yes, Yes, YES, Debbie_Reynolds_0003.jpg
Debra_Brown_0002.jpg, Yes, Yes, YES, Debra_Brown_0001.jpg
Debra_Messing_0001.jpg, Yes, No, NO, 
Demetrius_Ferraciu_0001.jpg, Yes, Yes, YES, Demetrius_Ferraciu_0002.jpg
Demi_Moore_0001.jpg, Yes, Yes, YES, Demi_Moore_0002.jpg
Denise_Johnson_0002.jpg, Yes, No, NO, 
Dennis_Erickson_0002.jpg, Yes, Yes, YES, Dennis_Erickson_0001.jpg
Dennis_Hastert_0002.jpg, Yes, Yes, NO, John_McCallum_0002.jpg
Dennis_Kozlowski_0002.jpg, Yes, Yes, YES, Dennis_Kozlowski_0001.jpg, Chan_Gailey_0001.jpg
Dennis_Kucinich_0002.jpg, Yes, Yes, YES, Dennis_Kucinich_0003.jpg
Dennis_Powell_0001.jpg, Yes, Yes, YES, Dennis_Powell_0002.jpg
Denzel_Washington_0005.jpg, Yes, Yes, YES, Denzel_Washington_0001.jpg
Derek_Jeter_0001.jpg, Yes, No, NO, 
Derek_Lowe_0001.jpg, Yes, No, NO, 
Desiree_Lemosi_0001.jpg, Yes, No, NO, 
Dexter_Jackson_0001.jpg, Yes, Yes, YES, Dexter_Jackson_0002.jpg
Diana_Krall_0005.jpg, Yes, Yes, YES, Diana_Krall_0001.jpg
Diana_Munz_0002.jpg, Yes, Yes, YES, Diana_Munz_0003.jpg
Diana_Taurasi_0002.jpg, Yes, No, NO, 
Diane_Green_0002.jpg, Yes, No, NO, 
Dianne_Feinstein_0003.jpg, Yes, Yes, YES, Dianne_Feinstein_0002.jpg
Dick_Cheney_0007.jpg, Yes, Yes, YES, Dick_Cheney_0001.jpg
Dick_Clark_0003.jpg, Yes, Yes, YES, Dick_Clark_0001.jpg
Dick_Latessa_0001.jpg, Yes, Yes, YES, Dick_Latessa_0002.jpg, David_Anderson_0003.jpg
Dick_Vermeil_0002.jpg, Yes, No, NO, 
Dino_de_Laurentis_0002.jpg, Yes, Yes, YES, Dino_de_Laurentis_0001.jpg
Dolly_Parton_0001.jpg, Yes, Yes, YES, Dolly_Parton_0002.jpg, Courtney_Love_0001.jpg
Dolma_Tsering_0001.jpg, Yes, Yes, YES, Dolma_Tsering_0002.jpg
Dominik_Garcia-Lorido_0002.jpg, Yes, Yes, YES, Dominik_Garcia-Lorido_0001.jpg
Dominique_de_Villepin_0005.jpg, Yes, No, NO, 
Don_Nickles_0002.jpg, Yes, Yes, YES, Don_Nickles_0001.jpg
Don_Siegelman_0004.jpg, Yes, Yes, YES, Don_Siegelman_0001.jpg
Donald_Evans_0002.jpg, Yes, Yes, YES, Donald_Evans_0001.jpg
Donald_Fehr_0002.jpg, Yes, No, NO, 
Donald_Pettit_0003.jpg, Yes, Yes, YES, Donald_Pettit_0001.jpg
Donald_Rumsfeld_0060.jpg, Yes, Yes, YES, Donald_Rumsfeld_0030.jpg, Franz_Muentefering_0002.jpg
Donatella_Versace_0001.jpg, Yes, Yes, YES, Donatella_Versace_0002.jpg, Courtney_Love_0001.jpg
Donna_Shalala_0001.jpg, Yes, Yes, YES, Donna_Shalala_0002.jpg
Doris_Roberts_0001.jpg, Yes, Yes, YES, Doris_Roberts_0002.jpg
Doris_Schroeder_0002.jpg, Yes, No, NO, 
Dorthy_Moxley_0002.jpg, Yes, Yes, YES, Dorthy_Moxley_0001.jpg, Jessica_Lange_0002.jpg
Doug_Collins_0001.jpg, Yes, No, NO, 
Doug_Duncan_0001.jpg, Yes, Yes, YES, Doug_Duncan_0002.jpg
Doug_Melvin_0002.jpg, Yes, Yes, YES, Doug_Melvin_0003.jpg
Drew_Barrymore_0001.jpg, Yes, No, NO, 
Duane_Lee_Chapman_0002.jpg, Yes, No, NO, 
Dwayne_Johnson_0002.jpg, Yes, Yes, YES, Dwayne_Johnson_0001.jpg
Ed_Rosenthal_0002.jpg, Yes, Yes, YES, Ed_Rosenthal_0001.jpg
Ed_Smart_0001.jpg, Yes, Yes, YES, Ed_Smart_0002.jpg
Eddie_Sutton_0002.jpg, Yes, Yes, YES, Eddie_Sutton_0001.jpg
Eddy_Merckx_0002.jpg, Yes, Yes, YES, Eddy_Merckx_0001.jpg
Edie_Falco_0001.jpg, Yes, No, NO, 
Edmund_Hillary_0003.jpg, Yes, Yes, YES, Edmund_Hillary_0001.jpg
Edmund_Stoiber_0006.jpg, Yes, Yes, YES, Edmund_Stoiber_0002.jpg
Eduard_Shevardnadze_0003.jpg, Yes, Yes, YES, Eduard_Shevardnadze_0005.jpg
Eduardo_Duhalde_0013.jpg, Yes, Yes, YES, Eduardo_Duhalde_0010.jpg, Inocencio_Arias_0001.jpg
Edward_James_Olmos_0002.jpg, Yes, No, NO, 
Edward_Kennedy_0002.jpg, Yes, Yes, YES, Edward_Kennedy_0003.jpg, Dino_de_Laurentis_0001.jpg
Edward_Lu_0005.jpg, Yes, Yes, YES, Edward_Lu_0003.jpg
Edward_Norton_0001.jpg, Yes, Yes, YES, Edward_Norton_0002.jpg
Edward_Said_0001.jpg, Yes, Yes, YES, Edward_Said_0002.jpg, John_Garamendi_0002.jpg
Edwin_Edwards_0002.jpg, Yes, Yes, YES, Edwin_Edwards_0003.jpg
Edwina_Currie_0004.jpg, Yes, Yes, YES, Edwina_Currie_0001.jpg
Eileen_Coparropa_0001.jpg, Yes, Yes, YES, Eileen_Coparropa_0002.jpg
Elena_Bovina_0003.jpg, Yes, No, NO, 
Eliane_Karp_0001.jpg, Yes, No, NO, 
Elijah_Wood_0002.jpg, Yes, Yes, YES, Elijah_Wood_0003.jpg
Elin_Nordegren_0001.jpg, Yes, No, NO, 
Elinor_Caplan_0002.jpg, Yes, Yes, YES, Elinor_Caplan_0001.jpg
Elisabeth_Schumacher_0001.jpg, Yes, No, NO, 
Elizabeth_Dole_0002.jpg, Yes, Yes, YES, Elizabeth_Dole_0003.jpg
Elizabeth_Hurley_0002.jpg, Yes, Yes, YES, Elizabeth_Hurley_0004.jpg
Elizabeth_Shue_0002.jpg, Yes, Yes, YES, Elizabeth_Shue_0001.jpg
Elizabeth_Smart_0004.jpg, Yes, Yes, YES, Elizabeth_Smart_0005.jpg
Elizabeth_Taylor_0002.jpg, Yes, Yes, YES, Elizabeth_Taylor_0001.jpg
Ellen_DeGeneres_0001.jpg, Yes, Yes, YES, Ellen_DeGeneres_0002.jpg
Ellen_Engleman_0002.jpg, Yes, Yes, YES, Ellen_Engleman_0001.jpg
Elsa_Zylberstein_0005.jpg, Yes, Yes, YES, Elsa_Zylberstein_0004.jpg
Elton_John_0002.jpg, Yes, Yes, YES, Elton_John_0006.jpg
Elvis_Presley_0002.jpg, Yes, Yes, YES, Elvis_Presley_0001.jpg
Emanuel_Ginobili_0005.jpg, Yes, Yes, YES, Emanuel_Ginobili_0002.jpg
Emile_Lahoud_0001.jpg, Yes, No, NO, 
Emily_Robison_0001.jpg, Yes, Yes, YES, Emily_Robison_0002.jpg
Emma_Thompson_0002.jpg, Yes, Yes, YES, Emma_Thompson_0003.jpg
Emma_Watson_0001.jpg, Yes, Yes, YES, Emma_Watson_0003.jpg
Emmanuelle_Beart_0001.jpg, Yes, Yes, YES, Emmanuelle_Beart_0003.jpg
Emmit_Smith_0001.jpg, Yes, Yes, YES, Emmit_Smith_0002.jpg
Enrique_Bolanos_0005.jpg, Yes, No, NO, 
Eric_Clapton_0001.jpg, Yes, Yes, YES, Eric_Clapton_0002.jpg
Eric_Hinske_0001.jpg, Yes, Yes, YES, Eric_Hinske_0002.jpg
Eric_Robert_Rudolph_0001.jpg, Yes, No, NO, 
Eric_Rosser_0002.jpg, Yes, Yes, YES, Eric_Rosser_0001.jpg
Erik_Morales_0002.jpg, Yes, Yes, YES, Erik_Morales_0001.jpg
Erika_Christensen_0002.jpg, Yes, Yes, YES, Erika_Christensen_0001.jpg
Erika_Harold_0001.jpg, Yes, Yes, YES, Erika_Harold_0004.jpg
Erin_Runnion_0004.jpg, Yes, Yes, YES, Erin_Runnion_0003.jpg
Ernesto_Zedillo_0002.jpg, Yes, Yes, YES, Ernesto_Zedillo_0001.jpg
Ernie_Els_0001.jpg, Yes, Yes, YES, Ernie_Els_0003.jpg
Ernie_Eves_0001.jpg, Yes, Yes, YES, Ernie_Eves_0002.jpg
Ernie_Fletcher_0001.jpg, Yes, Yes, YES, Ernie_Fletcher_0002.jpg
Ethan_Hawke_0001.jpg, Yes, Yes, YES, Ethan_Hawke_0003.jpg
Eunice_Barber_0001.jpg, Yes, No, NO, 
Eva_Dimas_0002.jpg, Yes, No, NO, 
Evan_Rachel_Wood_0001.jpg, Yes, No, NO, 
Evander_Holyfield_0002.jpg, Yes, Yes, YES, Evander_Holyfield_0001.jpg
Eve_Pelletier_0002.jpg, Yes, Yes, YES, Eve_Pelletier_0001.jpg
Fabiola_Zuluaga_0002.jpg, Yes, No, NO, 
Fabrice_Santoro_0002.jpg, Yes, Yes, YES, Fabrice_Santoro_0001.jpg
Farouk_al-Sharaa_0002.jpg, Yes, Yes, YES, Farouk_al-Sharaa_0003.jpg
Faye_Dunaway_0003.jpg, Yes, Yes, YES, Faye_Dunaway_0001.jpg
Fayssal_Mekdad_0003.jpg, Yes, Yes, YES, Fayssal_Mekdad_0004.jpg
Federico_Trillo_0003.jpg, Yes, Yes, NO, Doug_Melvin_0003.jpg
Felipe_Perez_Roque_0002.jpg, Yes, Yes, YES, Felipe_Perez_Roque_0004.jpg
Felix_Mantilla_0001.jpg, Yes, No, NO, 
Ferenc_Madl_0001.jpg, Yes, Yes, YES, Ferenc_Madl_0002.jpg, James_Ivory_0002.jpg
Fernando_Gonzalez_0004.jpg, Yes, No, NO, 
Fernando_Henrique_Cardoso_0001.jpg, Yes, Yes, YES, Fernando_Henrique_Cardoso_0004.jpg
Fernando_Vargas_0004.jpg, Yes, No, NO, 
Fidel_Castro_0009.jpg, Yes, No, NO, 
Filippo_Inzaghi_0003.jpg, Yes, No, NO, 
Flavia_Delaroli_0002.jpg, Yes, Yes, YES, Flavia_Delaroli_0001.jpg
Flor_Montulo_0002.jpg, Yes, No, NO, 
Fran_Drescher_0002.jpg, Yes, No, NO, 
Frances_Fisher_0002.jpg, Yes, Yes, YES, Frances_Fisher_0001.jpg
Francis_Ford_Coppola_0002.jpg, Yes, Yes, YES, Francis_Ford_Coppola_0001.jpg
Francis_George_0002.jpg, Yes, Yes, YES, Francis_George_0001.jpg
Francis_Mer_0002.jpg, Yes, Yes, YES, Francis_Mer_0001.jpg
Francisco_Flores_0002.jpg, Yes, Yes, YES, Francisco_Flores_0004.jpg
Franco_Dragone_0001.jpg, Yes, No, NO, 
Frank_Cassell_0002.jpg, Yes, Yes, YES, Frank_Cassell_0001.jpg, Arlen_Specter_0003.jpg
Frank_Dunham_Jr_0002.jpg, Yes, Yes, YES, Frank_Dunham_Jr_0001.jpg
Frank_Griswold_0001.jpg, Yes, Yes, YES, Frank_Griswold_0002.jpg
Frank_Lautenberg_0002.jpg, Yes, Yes, YES, Frank_Lautenberg_0001.jpg
Frank_Solich_0001.jpg, Yes, Yes, YES, Frank_Solich_0004.jpg
Frank_Stallone_0002.jpg, Yes, Yes, YES, Frank_Stallone_0001.jpg
Franko_Simatovic_0001.jpg, Yes, No, NO, 
Franz_Beckenbauer_0001.jpg, Yes, Yes, YES, Franz_Beckenbauer_0002.jpg
Franz_Fischler_0004.jpg, Yes, Yes, YES, Franz_Fischler_0003.jpg, Abdoulaye_Wade_0003.jpg, Chen_Shui-bian_0005.jpg, Alex_Barros_0002.jpg
Franz_Muentefering_0003.jpg, Yes, Yes, YES, Franz_Muentefering_0002.jpg
Fred_Eckhard_0001.jpg, Yes, Yes, YES, Fred_Eckhard_0002.jpg, Hichiro_Naemura_0001.jpg
Fred_Funk_0001.jpg, Yes, No, NO, 
Fred_Thompson_0003.jpg, Yes, Yes, YES, Fred_Thompson_0002.jpg
Freddy_Garcia_0002.jpg, Yes, No, NO, 
Fujio_Cho_0002.jpg, Yes, Yes, YES, Fujio_Cho_0003.jpg
GL_Peiris_0001.jpg, Yes, Yes, YES, GL_Peiris_0003.jpg
Gabriel_Batistuta_0002.jpg, Yes, No, NO, 
Gabriel_Valdes_0001.jpg, Yes, Yes, YES, Gabriel_Valdes_0002.jpg
Gao_Qiang_0002.jpg, Yes, Yes, YES, Gao_Qiang_0001.jpg, Dalai_Lama_0001.jpg
Garry_Kasparov_0001.jpg, Yes, Yes, YES, Garry_Kasparov_0002.jpg
Garry_Trudeau_0002.jpg, Yes, Yes, YES, Garry_Trudeau_0001.jpg
Gary_Bergeron_0002.jpg, Yes, Yes, YES, Gary_Bergeron_0001.jpg
Gary_Carter_0002.jpg, Yes, Yes, YES, Gary_Carter_0003.jpg
Gary_Doer_0001.jpg, Yes, No, NO, 
Gary_Forsee_0002.jpg, Yes, Yes, YES, Gary_Forsee_0001.jpg
Gary_Locke_0002.jpg, Yes, Yes, YES, Gary_Locke_0001.jpg, Jia_Qinglin_0001.jpg
Gary_Williams_0001.jpg, Yes, Yes, YES, Gary_Williams_0002.jpg
Gary_Winnick_0001.jpg, Yes, Yes, YES, Gary_Winnick_0002.jpg
Gene_Robinson_0005.jpg, Yes, Yes, YES, Gene_Robinson_0004.jpg
Geno_Auriemma_0001.jpg, Yes, Yes, YES, Geno_Auriemma_0002.jpg
Geoff_Hoon_0004.jpg, Yes, Yes, YES, Geoff_Hoon_0002.jpg, Gus_Van_Sant_0001.jpg
George_Brumley_0002.jpg, Yes, Yes, YES, George_Brumley_0001.jpg
George_Clooney_0002.jpg, Yes, No, NO, 
George_Foreman_0002.jpg, Yes, Yes, YES, George_Foreman_0001.jpg
George_Galloway_0003.jpg, Yes, Yes, YES, George_Galloway_0002.jpg
George_HW_Bush_0011.jpg, Yes, Yes, YES, George_HW_Bush_0005.jpg, Charlton_Heston_0005.jpg
George_Karl_0002.jpg, Yes, No, NO, 
George_Lopez_0003.jpg, Yes, Yes, YES, George_Lopez_0001.jpg
George_P_Bush_0002.jpg, Yes, Yes, YES, George_P_Bush_0001.jpg
George_Papandreou_0002.jpg, Yes, Yes, YES, George_Papandreou_0003.jpg
George_Pataki_0001.jpg, Yes, Yes, YES, George_Pataki_0004.jpg
George_Robertson_0004.jpg, Yes, Yes, YES, George_Robertson_0017.jpg, Jean-Pierre_Raffarin_0005.jpg
George_Roy_Hill_0001.jpg, Yes, Yes, YES, George_Roy_Hill_0002.jpg
George_Ryan_0004.jpg, Yes, Yes, YES, George_Ryan_0002.jpg
George_Tenet_0001.jpg, Yes, No, NO, 
George_Voinovich_0003.jpg, Yes, Yes, YES, George_Voinovich_0002.jpg
George_W_Bush_0197.jpg, Yes, Yes, YES, George_W_Bush_0039.jpg, Chok_Tong_Goh_0001.jpg
Georgi_Parvanov_0001.jpg, Yes, Yes, YES, Georgi_Parvanov_0002.jpg
Geraldine_Chaplin_0003.jpg, Yes, Yes, YES, Geraldine_Chaplin_0001.jpg
Gerard_Depardieu_0002.jpg, Yes, Yes, YES, Gerard_Depardieu_0001.jpg, Inocencio_Arias_0001.jpg
Gerardo_Gambala_0001.jpg, Yes, Yes, YES, Gerardo_Gambala_0002.jpg
Gerhard_Schroeder_0068.jpg, Yes, No, NO, 
Gerry_Adams_0001.jpg, Yes, Yes, YES, Gerry_Adams_0002.jpg, Amram_Mitzna_0002.jpg
Gerry_Parsky_0001.jpg, Yes, Yes, YES, Gerry_Parsky_0002.jpg
Gian_Marco_0003.jpg, Yes, No, NO, 
Gianna_Angelopoulos-Daskalaki_0001.jpg, Yes, Yes, YES, Gianna_Angelopoulos-Daskalaki_0003.jpg
Gil_de_Ferran_0001.jpg, Yes, No, NO, 
Gilberto_Rodriguez_Orejuela_0003.jpg, Yes, Yes, YES, Gilberto_Rodriguez_Orejuela_0004.jpg
Gillian_Anderson_0001.jpg, Yes, No, NO, 
Gisele_Bundchen_0001.jpg, Yes, Yes, YES, Gisele_Bundchen_0002.jpg
Giuseppe_Gibilisco_0002.jpg, Yes, No, NO, 
Glafcos_Clerides_0001.jpg, Yes, Yes, YES, Glafcos_Clerides_0004.jpg
Gloria_Allred_0002.jpg, Yes, Yes, YES, Gloria_Allred_0001.jpg, Hal_Gehman_0001.jpg
Gloria_Macapagal_Arroyo_0018.jpg, Yes, Yes, YES, Gloria_Macapagal_Arroyo_0007.jpg
Gloria_Trevi_0001.jpg, Yes, Yes, YES, Gloria_Trevi_0004.jpg
Goh_Kun_0002.jpg, Yes, Yes, YES, Goh_Kun_0001.jpg
Goldie_Hawn_0007.jpg, Yes, Yes, YES, Goldie_Hawn_0005.jpg
Gonzalo_Sanchez_de_Lozada_0006.jpg, Yes, Yes, YES, Gonzalo_Sanchez_de_Lozada_0007.jpg
Goran_Persson_0001.jpg, Yes, No, NO, 
Gordon_Brown_0006.jpg, Yes, Yes, YES, Gordon_Brown_0008.jpg
Gordon_Campbell_0001.jpg, Yes, Yes, YES, Gordon_Campbell_0002.jpg
Grady_Irvin_Jr_0002.jpg, Yes, Yes, YES, Grady_Irvin_Jr_0001.jpg
Grant_Hackett_0002.jpg, Yes, Yes, YES, Grant_Hackett_0005.jpg
Gray_Davis_0014.jpg, Yes, Yes, YES, Gray_Davis_0017.jpg
Greg_Gilbert_0001.jpg, Yes, Yes, YES, Greg_Gilbert_0002.jpg
Greg_Ostertag_0002.jpg, Yes, No, NO, 
Greg_Owen_0002.jpg, Yes, Yes, YES, Greg_Owen_0001.jpg
Greg_Rusedski_0001.jpg, Yes, Yes, YES, Greg_Rusedski_0002.jpg
Gregg_Popovich_0001.jpg, Yes, Yes, YES, Gregg_Popovich_0004.jpg, James_Cameron_0002.jpg
Gregory_Geoffroy_0001.jpg, Yes, Yes, YES, Gregory_Geoffroy_0002.jpg
Gregory_Hines_0002.jpg, Yes, Yes, YES, Gregory_Hines_0001.jpg
Gro_Harlem_Brundtland_0001.jpg, Yes, No, NO, 
Guido_Westerwelle_0002.jpg, Yes, Yes, YES, Guido_Westerwelle_0001.jpg
Guillaume_Soro_0001.jpg, Yes, Yes, YES, Guillaume_Soro_0002.jpg, Abdoulaye_Wade_0003.jpg, Chen_Shui-bian_0005.jpg
Guillermo_Canas_0004.jpg, Yes, Yes, YES, Guillermo_Canas_0001.jpg
Guillermo_Coria_0022.jpg, Yes, Yes, YES, Guillermo_Coria_0009.jpg
Guillermo_Ortiz_0002.jpg, Yes, Yes, YES, Guillermo_Ortiz_0001.jpg
Gunter_Pleuger_0004.jpg, Yes, Yes, YES, Gunter_Pleuger_0002.jpg
Gus_Van_Sant_0002.jpg, Yes, Yes, YES, Gus_Van_Sant_0001.jpg
Gustavo_Kuerten_0003.jpg, Yes, Yes, YES, Gustavo_Kuerten_0002.jpg
Guy_Hemmings_0001.jpg, Yes, Yes, YES, Guy_Hemmings_0002.jpg
Guy_Ritchie_0002.jpg, Yes, No, NO, 
Gwendal_Peizerat_0002.jpg, Yes, No, NO, 
Gwyneth_Paltrow_0006.jpg, Yes, No, NO, 
Habib_Rizieq_0003.jpg, Yes, Yes, YES, Habib_Rizieq_0004.jpg
Hal_Gehman_0004.jpg, Yes, Yes, YES, Hal_Gehman_0001.jpg
Hal_Sutton_0001.jpg, Yes, Yes, YES, Hal_Sutton_0002.jpg
Halle_Berry_0013.jpg, Yes, Yes, YES, Halle_Berry_0005.jpg
Hamid_Karzai_0013.jpg, Yes, No, NO, 
Hamzah_Haz_0001.jpg, Yes, No, NO, 
Hanan_Ashrawi_0002.jpg, Yes, Yes, YES, Hanan_Ashrawi_0001.jpg
Hannah_Stockbauer_0002.jpg, Yes, Yes, YES, Hannah_Stockbauer_0001.jpg
Hans_Blix_0001.jpg, Yes, Yes, YES, Hans_Blix_0021.jpg
Hans_Eichel_0001.jpg, Yes, Yes, YES, Hans_Eichel_0002.jpg
Harbhajan_Singh_0001.jpg, Yes, Yes, YES, Harbhajan_Singh_0002.jpg
Harrison_Ford_0011.jpg, Yes, Yes, YES, Harrison_Ford_0002.jpg
Harry_Belafonte_0002.jpg, Yes, Yes, YES, Harry_Belafonte_0001.jpg
Harry_Kalas_0001.jpg, Yes, No, NO, 
Harry_Schmidt_0003.jpg, Yes, Yes, YES, Harry_Schmidt_0002.jpg
Harvey_Weinstein_0001.jpg, Yes, Yes, YES, Harvey_Weinstein_0002.jpg
Hashim_Thaci_0002.jpg, Yes, Yes, YES, Hashim_Thaci_0001.jpg
Hassan_Nasrallah_0001.jpg, Yes, Yes, YES, Hassan_Nasrallah_0002.jpg
Hassan_Wirajuda_0001.jpg, Yes, Yes, YES, Hassan_Wirajuda_0002.jpg
Hayley_Tullett_0001.jpg, Yes, Yes, YES, Hayley_Tullett_0002.jpg
Heath_Ledger_0002.jpg, Yes, Yes, YES, Heath_Ledger_0004.jpg
Heather_Mills_0003.jpg, Yes, Yes, YES, Heather_Mills_0004.jpg
Hector_Babenco_0003.jpg, Yes, Yes, YES, Hector_Babenco_0001.jpg
Hee-Won_Han_0003.jpg, Yes, Yes, YES, Hee-Won_Han_0002.jpg
Heidi_Fleiss_0003.jpg, Yes, Yes, YES, Heidi_Fleiss_0001.jpg
Heidi_Klum_0002.jpg, Yes, No, NO, 
Heinz_Feldmann_0003.jpg, Yes, Yes, YES, Heinz_Feldmann_0002.jpg
Heizo_Takenaka_0004.jpg, Yes, Yes, YES, Heizo_Takenaka_0008.jpg
Helen_Clark_0003.jpg, Yes, Yes, YES, Helen_Clark_0001.jpg
Henrique_Meirelles_0002.jpg, Yes, Yes, YES, Henrique_Meirelles_0001.jpg
Herb_Sendek_0001.jpg, Yes, Yes, YES, Herb_Sendek_0002.jpg
Hermann_Maier_0002.jpg, Yes, Yes, YES, Hermann_Maier_0001.jpg
Herta_Daeubler-Gmelin_0001.jpg, Yes, Yes, YES, Herta_Daeubler-Gmelin_0002.jpg
Hichiro_Naemura_0002.jpg, Yes, Yes, YES, Hichiro_Naemura_0001.jpg, Alberto_Fujimori_0002.jpg
Hideki_Matsui_0002.jpg, Yes, Yes, YES, Hideki_Matsui_0001.jpg
Hilary_Duff_0002.jpg, Yes, No, NO, 
Hillary_Clinton_0013.jpg, Yes, Yes, YES, Hillary_Clinton_0002.jpg
Hilmi_Ozkok_0001.jpg, Yes, Yes, YES, Hilmi_Ozkok_0002.jpg
Hipolito_Mejia_0003.jpg, Yes, Yes, YES, Hipolito_Mejia_0004.jpg
Hisao_Oguchi_0002.jpg, Yes, Yes, YES, Hisao_Oguchi_0001.jpg
Hitomi_Soga_0005.jpg, Yes, Yes, YES, Hitomi_Soga_0002.jpg
Holly_Hunter_0001.jpg, Yes, Yes, YES, Holly_Hunter_0007.jpg
Hootie_Johnson_0002.jpg, Yes, Yes, NO, Edward_Kennedy_0003.jpg
Horst_Koehler_0002.jpg, Yes, No, NO, 
Hosni_Mubarak_0007.jpg, Yes, Yes, YES, Hosni_Mubarak_0008.jpg
Howard_Dean_0005.jpg, Yes, Yes, YES, Howard_Dean_0004.jpg
Howard_Schultz_0002.jpg, Yes, Yes, YES, Howard_Schultz_0001.jpg
Howard_Smith_0002.jpg, Yes, No, NO, 
Hu_Jintao_0006.jpg, Yes, Yes, YES, Hu_Jintao_0013.jpg
Hugh_Grant_0001.jpg, Yes, Yes, YES, Hugh_Grant_0004.jpg
Hugo_Chavez_0046.jpg, Yes, Yes, YES, Hugo_Chavez_0042.jpg, Ian_Thorpe_0009.jpg
Hun_Sen_0002.jpg, Yes, Yes, YES, Hun_Sen_0003.jpg
Iain_Duncan_Smith_0003.jpg, Yes, Yes, YES, Iain_Duncan_Smith_0004.jpg
Ian_McKellen_0002.jpg, Yes, Yes, YES, Ian_McKellen_0003.jpg, Dino_de_Laurentis_0001.jpg, Gonzalo_Sanchez_de_Lozada_0007.jpg
Ian_Thorpe_0004.jpg, Yes, No, NO, 
Iban_Mayo_0001.jpg, Yes, No, NO, 
Ibrahim_Jaafari_0001.jpg, Yes, Yes, YES, Ibrahim_Jaafari_0002.jpg
Igor_Ivanov_0015.jpg, Yes, Yes, YES, Igor_Ivanov_0011.jpg
Ilan_Ramon_0003.jpg, Yes, No, NO, 
Imad_Moustapha_0001.jpg, Yes, Yes, YES, Imad_Moustapha_0002.jpg
Inam-ul-Haq_0001.jpg, Yes, Yes, YES, Inam-ul-Haq_0002.jpg
